order_item_id,order_id,product_id,quantity,unit_price,total_price
10855,589,128,8,142.27,1138.16
10856,273,238,4,204.45,817.8
10857,2930,89,2,208.44,416.88
10858,2035,220,3,177.87,533.61
10859,1502,97,10,1122.42,11224.2
10860,2106,249,4,635.04,2540.16
10861,3577,246,5,1247.02,6235.1
10862,4483,106,2,152.29,304.58
10863,4141,245,8,1433.1,11464.8
10864,1282,61,5,67.58,337.9
10865,815,117,7,82.71,578.97
10866,1270,228,9,1229.62,11066.58
10867,4336,123,7,2653.9,18577.3
10868,3485,78,4,120.0,480.0
10869,1152,141,3,195.48,586.44
10870,1738,78,8,120.0,960.0
10871,4372,132,9,200.0,1800.0
10872,2466,164,5,84.9,424.5
10873,2255,156,6,1205.35,7232.1
10874,1576,190,10,113.88,1138.8
10875,833,234,10,76.5,765.0
10876,1370,147,6,100.8,604.8
10877,3903,95,3,172.18,516.54
10878,568,69,4,1559.31,6237.24
10879,4256,108,9,1476.36,13287.24
10880,4192,169,6,1908.92,11453.52
10881,3997,85,5,1442.27,7211.35
10882,3188,50,9,86.05,774.45
10883,3284,139,8,143.08,1144.64
10884,599,180,9,138.4,1245.6
10885,44,93,9,125.16,1126.44
10886,3530,232,4,1474.3,5897.2
10887,1882,109,8,2085.93,16687.44
10888,3544,180,10,138.4,1384.0
10889,1884,134,9,110.88,997.92
10890,381,240,5,167.69,838.45
10891,2163,131,4,272.23,1088.92
10892,1659,208,10,315.34,3153.4
10893,4484,110,1,1049.02,1049.02
10894,2893,98,3,180.0,540.0
10895,2983,93,10,125.16,1251.6
10896,876,229,2,180.0,360.0
10897,3516,80,7,114.11,798.77
10898,28,121,4,158.19,632.76
10899,636,138,9,1619.87,14578.83
10900,2016,226,9,182.34,1641.06
10901,2125,95,2,172.18,344.36
10902,587,231,3,187.14,561.42
10903,3623,188,8,2097.81,16782.48
10904,4330,153,10,718.73,7187.3
10905,3471,114,3,61.9,185.7
10906,4425,194,4,306.71,1226.84
10907,3715,165,3,451.83,1355.49
10908,3077,77,2,2171.8,4343.6
10909,2396,131,1,272.23,272.23
10910,4010,123,3,2653.9,7961.7
10911,3471,58,9,128.71,1158.39
10912,1283,211,8,1220.52,9764.16
10913,391,197,9,578.36,5205.24
10914,1944,180,10,138.4,1384.0
10915,1951,178,5,300.0,1500.0
10916,2638,109,5,2085.93,10429.65
10917,4,146,8,129.46,1035.68
10918,2691,99,5,969.54,4847.7
10919,4105,185,4,1384.68,5538.72
10920,3539,195,9,297.99,2681.91
10921,2748,79,1,181.74,181.74
10922,1675,146,6,129.46,776.76
10923,3535,199,7,167.69,1173.83
10924,932,130,6,132.92,797.52
10925,125,58,10,128.71,1287.1
10926,2866,71,8,385.81,3086.48
10927,259,187,8,2312.07,18496.56
10928,3669,116,5,1631.98,8159.9
10929,3134,58,4,128.71,514.84
10930,972,96,7,236.57,1655.99
10931,4375,89,9,208.44,1875.96
10932,1147,85,2,1442.27,2884.54
10933,4685,196,7,1443.65,10105.55
10934,2320,147,6,100.8,604.8
10935,4049,51,3,125.78,377.34
10936,4598,222,2,305.74,611.48
10937,3341,132,1,200.0,200.0
10938,893,210,2,62.23,124.46
10939,2616,113,5,109.15,545.75
10940,4314,203,1,166.41,166.41
10941,3624,168,8,292.77,2342.16
10942,2207,160,4,524.39,2097.56
10943,360,211,3,1220.52,3661.56
10944,1489,240,10,167.69,1676.9
10945,291,205,2,126.31,252.62
10946,3027,141,1,195.48,195.48
10947,4956,127,8,258.47,2067.76
10948,2114,55,9,1736.62,15629.58
10949,2205,188,3,2097.81,6293.43
10950,3859,95,3,172.18,516.54
10951,3548,69,9,1559.31,14033.79
10952,1567,213,7,171.46,1200.22
10953,2405,162,9,150.07,1350.63
10954,4627,65,2,116.11,232.22
10955,480,247,7,71.01,497.07
10956,4893,249,8,635.04,5080.32
10957,1100,222,4,305.74,1222.96
10958,2236,97,10,1122.42,11224.2
10959,3763,162,4,150.07,600.28
10960,476,53,2,272.24,544.48
10961,3378,225,2,300.0,600.0
10962,917,147,4,100.8,403.2
10963,4745,158,4,278.02,1112.08
10964,2210,244,5,115.57,577.85
10965,4898,205,10,126.31,1263.1
10966,2072,207,10,176.5,1765.0
10967,1360,78,10,120.0,1200.0
10968,1308,198,9,178.51,1606.59
10969,2222,91,9,66.38,597.42
10970,4975,177,7,205.88,1441.16
10971,2822,99,6,969.54,5817.24
10972,4326,138,10,1619.87,16198.7
10973,703,175,5,1543.07,7715.35
10974,118,52,4,120.0,480.0
10975,2101,242,2,1963.04,3926.08
10976,3264,72,4,120.0,480.0
10977,4668,156,7,1205.35,8437.45
10978,1961,54,1,405.91,405.91
10979,4619,74,3,264.38,793.14
10980,772,84,4,1133.92,4535.68
10981,2830,114,7,61.9,433.3
10982,4209,88,3,2094.34,6283.02
10983,1288,172,4,1927.62,7710.48
10984,1368,160,1,524.39,524.39
10985,3595,67,1,110.28,110.28
10986,99,74,10,264.38,2643.8
10987,1047,149,3,120.0,360.0
10988,4335,178,7,300.0,2100.0
10989,3804,239,6,563.54,3381.24
10990,3756,186,5,261.6,1308.0
10991,4483,218,8,107.92,863.36
10992,606,144,8,504.52,4036.16
10993,2170,71,4,385.81,1543.24
10994,563,243,10,98.66,986.6
10995,4001,222,6,305.74,1834.44
10996,20,229,1,180.0,180.0
10997,4638,69,10,1559.31,15593.1
10998,3961,170,10,126.43,1264.3
10999,1324,189,9,1222.15,10999.35
11000,3542,173,5,150.55,752.75
11001,3158,113,8,109.15,873.2
11002,3741,209,10,1372.52,13725.2
11003,2160,111,10,179.96,1799.6
11004,1315,182,1,975.0,975.0
11005,2427,169,4,1908.92,7635.68
11006,3954,93,2,125.16,250.32
11007,940,206,2,173.37,346.74
11008,238,82,2,2325.76,4651.52
11009,644,136,2,855.93,1711.86
11010,185,149,8,120.0,960.0
11011,1831,62,6,471.39,2828.34
11012,1786,99,9,969.54,8725.86
11013,1449,179,2,206.88,413.76
11014,4578,205,1,126.31,126.31
11015,1382,67,8,110.28,882.24
11016,362,115,10,200.0,2000.0
11017,1060,223,3,1128.48,3385.44
11018,516,194,3,306.71,920.13
11019,330,210,8,62.23,497.84
11020,3142,148,5,385.47,1927.35
11021,3740,82,8,2325.76,18606.08
11022,293,145,2,98.38,196.76
11023,360,133,10,161.86,1618.6
11024,1610,207,9,176.5,1588.5
11025,2572,71,2,385.81,771.62
11026,1361,174,9,1178.06,10602.54
11027,624,230,10,118.96,1189.6
11028,1566,223,6,1128.48,6770.88
11029,1921,93,5,125.16,625.8
11030,1512,124,7,2883.5,20184.5
11031,4714,163,7,46.33,324.31
11032,575,211,4,1220.52,4882.08
11033,2002,77,7,2171.8,15202.6
11034,397,212,3,104.69,314.07
11035,2709,245,3,1433.1,4299.3
11036,4498,58,7,128.71,900.97
11037,1512,156,1,1205.35,1205.35
11038,2094,71,8,385.81,3086.48
11039,4783,238,2,204.45,408.9
11040,4250,134,1,110.88,110.88
11041,4357,74,6,264.38,1586.28
11042,2693,130,4,132.92,531.68
11043,2033,128,7,142.27,995.89
11044,1355,218,3,107.92,323.76
11045,4735,56,2,1005.85,2011.7
11046,2753,108,4,1476.36,5905.44
11047,1293,249,4,635.04,2540.16
11048,3736,244,4,115.57,462.28
11049,4253,82,3,2325.76,6977.28
11050,3740,242,7,1963.04,13741.28
11051,4710,149,5,120.0,600.0
11052,2477,153,4,718.73,2874.92
11053,1909,109,5,2085.93,10429.65
11054,2900,130,7,132.92,930.44
11055,1276,171,4,159.51,638.04
11056,4363,107,10,685.62,6856.2
11057,59,93,5,125.16,625.8
11058,3924,170,6,126.43,758.58
11059,617,97,6,1122.42,6734.52
11060,3672,174,7,1178.06,8246.42
11061,2219,214,10,422.09,4220.9
11062,1712,202,3,93.31,279.93
11063,1343,202,8,93.31,746.48
11064,4753,106,5,152.29,761.45
11065,4933,62,1,471.39,471.39
11066,1024,126,4,141.19,564.76
11067,734,61,4,67.58,270.32
11068,398,157,8,800.0,6400.0
11069,3087,240,10,167.69,1676.9
11070,969,239,9,563.54,5071.86
11071,462,165,3,451.83,1355.49
11072,138,77,10,2171.8,21718.0
11073,762,232,1,1474.3,1474.3
11074,2198,165,8,451.83,3614.64
11075,863,91,9,66.38,597.42
11076,4877,238,4,204.45,817.8
11077,593,129,5,962.56,4812.8
11078,2348,87,4,2959.42,11837.68
11079,1447,130,4,132.92,531.68
11080,1443,158,3,278.02,834.06
11081,2807,163,10,46.33,463.3
11082,3326,157,4,800.0,3200.0
11083,3757,182,9,975.0,8775.0
11084,1337,133,7,161.86,1133.02
11085,802,225,6,300.0,1800.0
11086,2358,212,9,104.69,942.21
11087,3258,97,2,1122.42,2244.84
11088,3940,63,4,990.3,3961.2
11089,4080,103,9,186.36,1677.24
11090,3296,203,8,166.41,1331.28
11091,4670,167,1,100.84,100.84
11092,596,158,9,278.02,2502.18
11093,2048,220,10,177.87,1778.7
11094,27,91,2,66.38,132.76
11095,2429,144,1,504.52,504.52
11096,131,195,2,297.99,595.98
11097,3068,152,10,129.83,1298.3
11098,3352,232,6,1474.3,8845.8
11099,2333,99,2,969.54,1939.08
11100,737,174,1,1178.06,1178.06
11101,3848,135,5,130.64,653.2
11102,1299,198,2,178.51,357.02
11103,1092,211,4,1220.52,4882.08
11104,233,89,8,208.44,1667.52
11105,222,168,10,292.77,2927.7
11106,453,160,6,524.39,3146.34
11107,4400,79,8,181.74,1453.92
11108,936,247,5,71.01,355.05
11109,1344,166,2,916.49,1832.98
11110,2312,74,1,264.38,264.38
11111,365,246,8,1247.02,9976.16
11112,2790,78,1,120.0,120.0
11113,1251,116,10,1631.98,16319.8
11114,456,234,9,76.5,688.5
11115,1764,96,4,236.57,946.28
11116,3893,154,6,1180.22,7081.32
11117,4424,194,6,306.71,1840.26
11118,3733,226,3,182.34,547.02
11119,819,158,1,278.02,278.02
11120,4093,99,6,969.54,5817.24
11121,1966,139,10,143.08,1430.8
11122,3392,182,5,975.0,4875.0
11123,736,62,4,471.39,1885.56
11124,3607,240,9,167.69,1509.21
11125,1468,88,4,2094.34,8377.36
11126,3515,245,1,1433.1,1433.1
11127,3776,222,10,305.74,3057.4
11128,4662,66,6,120.0,720.0
11129,820,236,7,2177.26,15240.82
11130,1715,148,1,385.47,385.47
11131,516,129,9,962.56,8663.04
11132,1429,108,10,1476.36,14763.6
11133,3591,145,2,98.38,196.76
11134,844,171,7,159.51,1116.57
11135,4131,185,8,1384.68,11077.44
11136,3474,79,8,181.74,1453.92
11137,3136,180,1,138.4,138.4
11138,2616,194,10,306.71,3067.1
11139,4325,172,1,1927.62,1927.62
11140,3980,100,10,1359.23,13592.3
11141,1277,201,4,137.0,548.0
11142,1512,129,2,962.56,1925.12
11143,4901,241,10,120.0,1200.0
11144,4660,123,4,2653.9,10615.6
11145,2963,172,6,1927.62,11565.72
11146,895,160,3,524.39,1573.17
11147,854,248,10,1650.28,16502.8
11148,4436,161,3,78.03,234.09
11149,2411,226,1,182.34,182.34
11150,180,69,5,1559.31,7796.55
11151,589,78,7,120.0,840.0
11152,2046,59,6,154.29,925.74
11153,3226,58,4,128.71,514.84
11154,2400,248,6,1650.28,9901.68
11155,3037,157,3,800.0,2400.0
11156,565,112,3,96.87,290.61
11157,4765,82,7,2325.76,16280.32
11158,4054,201,9,137.0,1233.0
11159,4465,129,1,962.56,962.56
11160,2707,81,4,770.0,3080.0
11161,4790,53,10,272.24,2722.4
11162,3967,239,5,563.54,2817.7
11163,4455,127,2,258.47,516.94
11164,3927,175,10,1543.07,15430.7
11165,1641,168,3,292.77,878.31
11166,1651,71,5,385.81,1929.05
11167,503,200,8,258.56,2068.48
11168,2406,75,3,1254.27,3762.81
11169,62,98,3,180.0,540.0
11170,3450,221,6,165.94,995.64
11171,4548,199,8,167.69,1341.52
11172,3287,157,1,800.0,800.0
11173,1693,244,7,115.57,808.99
11174,357,219,7,146.6,1026.2
11175,596,101,3,248.5,745.5
11176,1625,194,3,306.71,920.13
11177,1130,191,9,157.02,1413.18
11178,2442,113,10,109.15,1091.5
11179,4967,222,1,305.74,305.74
11180,2031,241,1,120.0,120.0
11181,3173,207,2,176.5,353.0
11182,1832,190,6,113.88,683.28
11183,3954,203,8,166.41,1331.28
11184,3302,209,10,1372.52,13725.2
11185,2571,223,1,1128.48,1128.48
11186,93,100,1,1359.23,1359.23
11187,4900,83,2,504.0,1008.0
11188,2201,157,7,800.0,5600.0
11189,4450,165,4,451.83,1807.32
11190,879,77,1,2171.8,2171.8
11191,4704,68,8,206.13,1649.04
11192,1897,225,4,300.0,1200.0
11193,983,147,7,100.8,705.6
11194,2965,121,8,158.19,1265.52
11195,2963,211,1,1220.52,1220.52
11196,1111,155,2,298.27,596.54
11197,383,193,2,100.58,201.16
11198,3811,120,5,163.07,815.35
11199,1548,76,5,180.0,900.0
11200,2919,100,6,1359.23,8155.38
11201,2459,133,2,161.86,323.72
11202,3444,103,8,186.36,1490.88
11203,1107,172,1,1927.62,1927.62
11204,431,66,9,120.0,1080.0
11205,3544,121,5,158.19,790.95
11206,3434,245,10,1433.1,14331.0
11207,2460,163,8,46.33,370.64
11208,2083,144,8,504.52,4036.16
11209,3728,178,2,300.0,600.0
11210,2123,154,9,1180.22,10621.98
11211,2859,63,6,990.3,5941.8
11212,284,184,3,1227.35,3682.05
11213,727,113,1,109.15,109.15
11214,1782,249,9,635.04,5715.36
11215,337,185,3,1384.68,4154.04
11216,3603,231,1,187.14,187.14
11217,586,201,5,137.0,685.0
11218,1915,232,8,1474.3,11794.4
11219,567,178,7,300.0,2100.0
11220,2366,249,5,635.04,3175.2
11221,4971,118,2,1531.08,3062.16
11222,1652,81,2,770.0,1540.0
11223,1321,50,3,86.05,258.15
11224,1791,243,6,98.66,591.96
11225,2882,219,4,146.6,586.4
11226,955,186,9,261.6,2354.4
11227,2067,123,3,2653.9,7961.7
11228,3952,201,6,137.0,822.0
11229,2862,154,4,1180.22,4720.88
11230,2238,163,1,46.33,46.33
11231,63,196,1,1443.65,1443.65
11232,1014,100,8,1359.23,10873.84
11233,1990,130,3,132.92,398.76
11234,1903,51,2,125.78,251.56
11235,1805,59,1,154.29,154.29
11236,3326,246,8,1247.02,9976.16
11237,3699,152,9,129.83,1168.47
11238,1026,183,1,120.0,120.0
11239,878,239,8,563.54,4508.32
11240,3358,115,1,200.0,200.0
11241,132,57,10,1709.37,17093.7
11242,2653,117,2,82.71,165.42
11243,993,236,1,2177.26,2177.26
11244,1071,99,2,969.54,1939.08
11245,1760,144,2,504.52,1009.04
11246,2597,85,5,1442.27,7211.35
11247,3100,185,10,1384.68,13846.8
11248,2950,144,3,504.52,1513.56
11249,902,194,1,306.71,306.71
11250,3485,236,10,2177.26,21772.6
11251,4438,127,2,258.47,516.94
11252,66,185,4,1384.68,5538.72
11253,4703,171,7,159.51,1116.57
11254,3765,138,1,1619.87,1619.87
11255,3142,92,5,2549.04,12745.2
11256,2794,112,2,96.87,193.74
11257,3333,130,8,132.92,1063.36
11258,2580,162,2,150.07,300.14
11259,1420,61,4,67.58,270.32
11260,4454,133,6,161.86,971.16
11261,1416,147,9,100.8,907.2
11262,376,105,10,135.41,1354.1
11263,178,98,4,180.0,720.0
11264,235,229,4,180.0,720.0
11265,2913,188,7,2097.81,14684.67
11266,762,76,1,180.0,180.0
11267,3879,239,5,563.54,2817.7
11268,1283,186,5,261.6,1308.0
11269,1264,131,1,272.23,272.23
11270,3575,85,6,1442.27,8653.62
11271,3614,223,9,1128.48,10156.32
11272,4447,167,7,100.84,705.88
11273,4637,206,2,173.37,346.74
11274,3384,245,4,1433.1,5732.4
11275,3010,128,8,142.27,1138.16
11276,1623,90,1,120.0,120.0
11277,2879,77,6,2171.8,13030.8
11278,30,241,3,120.0,360.0
11279,309,201,3,137.0,411.0
11280,1510,150,1,106.47,106.47
11281,2094,193,8,100.58,804.64
11282,3431,71,5,385.81,1929.05
11283,137,96,1,236.57,236.57
11284,775,66,5,120.0,600.0
11285,1599,178,5,300.0,1500.0
11286,1455,208,9,315.34,2838.06
11287,2604,138,10,1619.87,16198.7
11288,2481,61,3,67.58,202.74
11289,847,69,9,1559.31,14033.79
11290,207,196,8,1443.65,11549.2
11291,2494,54,10,405.91,4059.1
11292,3131,64,2,2100.9,4201.8
11293,1230,74,9,264.38,2379.42
11294,4692,212,5,104.69,523.45
11295,2797,157,8,800.0,6400.0
11296,3230,104,8,1078.47,8627.76
11297,1128,112,4,96.87,387.48
11298,4948,96,1,236.57,236.57
11299,4651,244,9,115.57,1040.13
11300,1203,165,6,451.83,2710.98
11301,2406,113,2,109.15,218.3
11302,1288,71,4,385.81,1543.24
11303,4851,246,10,1247.02,12470.2
11304,549,155,5,298.27,1491.35
11305,3946,126,6,141.19,847.14
11306,3930,123,5,2653.9,13269.5
11307,1388,129,9,962.56,8663.04
11308,1274,176,10,188.3,1883.0
11309,3264,179,2,206.88,413.76
11310,807,175,3,1543.07,4629.21
11311,1928,163,10,46.33,463.3
11312,3134,164,3,84.9,254.7
11313,3982,202,3,93.31,279.93
11314,2100,110,6,1049.02,6294.12
11315,1746,54,8,405.91,3247.28
11316,4409,77,5,2171.8,10859.0
11317,3989,130,6,132.92,797.52
11318,4484,243,1,98.66,98.66
11319,1226,64,10,2100.9,21009.0
11320,2067,232,3,1474.3,4422.9
11321,95,169,4,1908.92,7635.68
11322,130,87,7,2959.42,20715.94
11323,3269,200,5,258.56,1292.8
11324,1954,63,1,990.3,990.3
11325,2308,81,3,770.0,2310.0
11326,987,93,2,125.16,250.32
11327,3111,247,6,71.01,426.06
11328,3573,141,5,195.48,977.4
11329,817,167,3,100.84,302.52
11330,2601,165,2,451.83,903.66
11331,2170,172,1,1927.62,1927.62
11332,1780,165,2,451.83,903.66
11333,757,235,5,103.56,517.8
11334,1168,151,5,180.0,900.0
11335,2595,53,9,272.24,2450.16
11336,3105,164,6,84.9,509.4
11337,406,239,3,563.54,1690.62
11338,1853,237,10,153.8,1538.0
11339,2412,108,3,1476.36,4429.08
11340,3028,124,3,2883.5,8650.5
11341,4088,206,8,173.37,1386.96
11342,163,196,9,1443.65,12992.85
11343,2812,194,3,306.71,920.13
11344,4647,53,1,272.24,272.24
11345,131,221,8,165.94,1327.52
11346,3168,53,10,272.24,2722.4
11347,2701,236,2,2177.26,4354.52
11348,3056,189,7,1222.15,8555.05
11349,2318,96,7,236.57,1655.99
11350,2952,184,9,1227.35,11046.15
11351,4883,189,8,1222.15,9777.2
11352,2413,120,9,163.07,1467.63
11353,1934,103,1,186.36,186.36
11354,3506,235,3,103.56,310.68
11355,2659,112,4,96.87,387.48
11356,3133,192,3,193.9,581.7
11357,2980,214,8,422.09,3376.72
11358,1347,105,7,135.41,947.87
11359,3801,122,5,200.0,1000.0
11360,2637,146,5,129.46,647.3
11361,45,151,4,180.0,720.0
11362,347,129,5,962.56,4812.8
11363,4810,80,5,114.11,570.55
11364,3794,64,4,2100.9,8403.6
11365,4743,179,5,206.88,1034.4
11366,2417,62,7,471.39,3299.73
11367,4454,54,9,405.91,3653.19
11368,2543,225,7,300.0,2100.0
11369,60,210,1,62.23,62.23
11370,2346,81,9,770.0,6930.0
11371,4327,230,3,118.96,356.88
11372,2845,155,2,298.27,596.54
11373,3767,70,10,60.12,601.2
11374,448,243,9,98.66,887.94
11375,2416,238,2,204.45,408.9
11376,4079,231,10,187.14,1871.4
11377,4650,90,9,120.0,1080.0
11378,3036,136,5,855.93,4279.65
11379,2325,215,6,1924.02,11544.12
11380,4927,210,7,62.23,435.61
11381,4058,185,7,1384.68,9692.76
11382,38,85,4,1442.27,5769.08
11383,1231,82,4,2325.76,9303.04
11384,289,78,5,120.0,600.0
11385,4798,144,9,504.52,4540.68
11386,2382,106,10,152.29,1522.9
11387,204,121,1,158.19,158.19
11388,1044,238,8,204.45,1635.6
11389,1621,139,8,143.08,1144.64
11390,2960,163,7,46.33,324.31
11391,2444,232,6,1474.3,8845.8
11392,3837,229,3,180.0,540.0
11393,3124,164,8,84.9,679.2
11394,3732,220,7,177.87,1245.09
11395,3258,175,8,1543.07,12344.56
11396,3757,173,2,150.55,301.1
11397,4449,203,8,166.41,1331.28
11398,1138,165,7,451.83,3162.81
11399,2562,152,6,129.83,778.98
11400,546,51,9,125.78,1132.02
11401,4378,232,8,1474.3,11794.4
11402,673,139,5,143.08,715.4
11403,760,67,5,110.28,551.4
11404,1345,227,9,547.09,4923.81
11405,520,94,8,989.11,7912.88
11406,4206,64,4,2100.9,8403.6
11407,3616,184,9,1227.35,11046.15
11408,4776,204,6,78.16,468.96
11409,1602,89,5,208.44,1042.2
11410,3615,66,10,120.0,1200.0
11411,1823,209,7,1372.52,9607.64
11412,2025,193,9,100.58,905.22
11413,1185,240,1,167.69,167.69
11414,3774,127,9,258.47,2326.23
11415,380,237,10,153.8,1538.0
11416,2128,154,5,1180.22,5901.1
11417,1295,131,9,272.23,2450.07
11418,616,135,5,130.64,653.2
11419,436,229,7,180.0,1260.0
11420,3150,129,7,962.56,6737.92
11421,1548,98,9,180.0,1620.0
11422,4891,98,5,180.0,900.0
11423,1135,203,7,166.41,1164.87
11424,452,228,5,1229.62,6148.1
11425,4356,92,4,2549.04,10196.16
11426,2706,119,1,1099.59,1099.59
11427,712,120,5,163.07,815.35
11428,3690,58,4,128.71,514.84
11429,1979,221,1,165.94,165.94
11430,3961,241,10,120.0,1200.0
11431,3798,139,1,143.08,143.08
11432,2700,51,5,125.78,628.9
11433,167,213,9,171.46,1543.14
11434,4589,52,1,120.0,120.0
11435,2120,231,8,187.14,1497.12
11436,2547,198,9,178.51,1606.59
11437,1109,244,10,115.57,1155.7
11438,1841,58,4,128.71,514.84
11439,2939,61,8,67.58,540.64
11440,2855,249,1,635.04,635.04
11441,3215,214,4,422.09,1688.36
11442,891,214,10,422.09,4220.9
11443,1335,153,2,718.73,1437.46
11444,3441,244,10,115.57,1155.7
11445,1720,105,4,135.41,541.64
11446,2861,154,2,1180.22,2360.44
11447,971,112,3,96.87,290.61
11448,3513,203,1,166.41,166.41
11449,67,95,10,172.18,1721.8
11450,3846,230,3,118.96,356.88
11451,838,109,7,2085.93,14601.51
11452,927,81,8,770.0,6160.0
11453,3606,140,6,120.0,720.0
11454,341,239,1,563.54,563.54
11455,3750,224,7,2101.12,14707.84
11456,102,110,3,1049.02,3147.06
11457,3386,143,9,225.47,2029.23
11458,1134,181,2,300.0,600.0
11459,2390,179,9,206.88,1861.92
11460,828,200,10,258.56,2585.6
11461,2727,104,2,1078.47,2156.94
11462,2182,90,2,120.0,240.0
11463,385,245,4,1433.1,5732.4
11464,598,214,2,422.09,844.18
11465,9,188,7,2097.81,14684.67
11466,4232,213,3,171.46,514.38
11467,1314,64,4,2100.9,8403.6
11468,979,150,1,106.47,106.47
11469,3724,116,10,1631.98,16319.8
11470,2091,161,4,78.03,312.12
11471,3177,207,4,176.5,706.0
11472,1848,106,4,152.29,609.16
11473,3103,239,9,563.54,5071.86
11474,3754,82,3,2325.76,6977.28
11475,3745,114,7,61.9,433.3
11476,1789,50,4,86.05,344.2
11477,1243,180,1,138.4,138.4
11478,2008,58,10,128.71,1287.1
11479,113,81,3,770.0,2310.0
11480,3767,126,9,141.19,1270.71
11481,3332,94,10,989.11,9891.1
11482,3543,144,6,504.52,3027.12
11483,1364,234,8,76.5,612.0
11484,2920,70,9,60.12,541.08
11485,3996,72,8,120.0,960.0
11486,2294,203,5,166.41,832.05
11487,3376,166,6,916.49,5498.94
11488,3960,249,10,635.04,6350.4
11489,3433,153,2,718.73,1437.46
11490,1350,79,9,181.74,1635.66
11491,308,164,6,84.9,509.4
11492,1347,118,8,1531.08,12248.64
11493,867,201,7,137.0,959.0
11494,4807,123,10,2653.9,26539.0
11495,1513,113,2,109.15,218.3
11496,2284,212,2,104.69,209.38
11497,4025,199,5,167.69,838.45
11498,3779,88,3,2094.34,6283.02
11499,868,104,1,1078.47,1078.47
11500,1383,56,10,1005.85,10058.5
11501,3615,239,3,563.54,1690.62
11502,2073,88,7,2094.34,14660.38
11503,2863,197,10,578.36,5783.6
11504,984,153,9,718.73,6468.57
11505,1025,233,4,955.41,3821.64
11506,2406,145,8,98.38,787.04
11507,118,243,6,98.66,591.96
11508,2527,192,4,193.9,775.6
11509,2161,198,3,178.51,535.53
11510,1219,83,5,504.0,2520.0
11511,1044,84,3,1133.92,3401.76
11512,2506,164,8,84.9,679.2
11513,3815,54,6,405.91,2435.46
11514,3520,105,6,135.41,812.46
11515,2688,132,7,200.0,1400.0
11516,3157,56,7,1005.85,7040.95
11517,576,102,8,150.31,1202.48
11518,3346,221,5,165.94,829.7
11519,2848,235,5,103.56,517.8
11520,403,155,6,298.27,1789.62
11521,253,91,4,66.38,265.52
11522,1630,67,2,110.28,220.56
11523,2710,55,2,1736.62,3473.24
11524,4765,181,2,300.0,600.0
11525,4824,246,2,1247.02,2494.04
11526,3332,191,5,157.02,785.1
11527,4044,218,2,107.92,215.84
11528,2660,224,7,2101.12,14707.84
11529,979,146,4,129.46,517.84
11530,3817,102,10,150.31,1503.1
11531,2727,70,5,60.12,300.6
11532,569,190,2,113.88,227.76
11533,4639,243,1,98.66,98.66
11534,4615,192,9,193.9,1745.1
11535,4106,148,6,385.47,2312.82
11536,4253,222,5,305.74,1528.7
11537,2773,133,5,161.86,809.3
11538,4237,242,2,1963.04,3926.08
11539,4055,223,8,1128.48,9027.84
11540,2687,180,4,138.4,553.6
11541,3999,194,4,306.71,1226.84
11542,137,194,8,306.71,2453.68
11543,4787,69,4,1559.31,6237.24
11544,1424,53,1,272.24,272.24
11545,1466,124,4,2883.5,11534.0
11546,3339,64,10,2100.9,21009.0
11547,4772,106,1,152.29,152.29
11548,3833,222,6,305.74,1834.44
11549,1537,76,2,180.0,360.0
11550,2325,69,9,1559.31,14033.79
11551,3756,157,10,800.0,8000.0
11552,1380,128,4,142.27,569.08
11553,933,183,8,120.0,960.0
11554,3846,67,2,110.28,220.56
11555,1068,135,5,130.64,653.2
11556,2939,98,8,180.0,1440.0
11557,211,201,1,137.0,137.0
11558,2391,60,6,190.3,1141.8
11559,2807,195,2,297.99,595.98
11560,4604,84,5,1133.92,5669.6
11561,232,104,1,1078.47,1078.47
11562,804,144,4,504.52,2018.08
11563,1194,77,3,2171.8,6515.4
11564,3476,137,10,210.59,2105.9
11565,234,213,5,171.46,857.3
11566,2568,158,8,278.02,2224.16
11567,2148,73,9,2224.0,20016.0
11568,2356,210,5,62.23,311.15
11569,2851,165,9,451.83,4066.47
11570,1724,214,10,422.09,4220.9
11571,4483,190,4,113.88,455.52
11572,1147,65,5,116.11,580.55
11573,132,161,9,78.03,702.27
11574,2110,220,9,177.87,1600.83
11575,832,122,2,200.0,400.0
11576,3762,99,5,969.54,4847.7
11577,732,160,8,524.39,4195.12
11578,403,62,1,471.39,471.39
11579,1618,120,4,163.07,652.28
11580,4110,212,8,104.69,837.52
11581,270,84,10,1133.92,11339.2
11582,1155,73,2,2224.0,4448.0
11583,2349,230,1,118.96,118.96
11584,2752,88,6,2094.34,12566.04
11585,1984,196,6,1443.65,8661.9
11586,4523,221,1,165.94,165.94
11587,2164,175,3,1543.07,4629.21
11588,2284,223,10,1128.48,11284.8
11589,4164,222,8,305.74,2445.92
11590,2791,209,9,1372.52,12352.68
11591,4063,54,8,405.91,3247.28
11592,4487,125,1,1197.53,1197.53
11593,2152,153,4,718.73,2874.92
11594,2662,183,9,120.0,1080.0
11595,773,131,1,272.23,272.23
11596,1967,56,4,1005.85,4023.4
11597,2352,64,10,2100.9,21009.0
11598,2427,122,7,200.0,1400.0
11599,3247,69,7,1559.31,10915.17
11600,3477,108,7,1476.36,10334.52
11601,4184,53,10,272.24,2722.4
11602,2678,155,4,298.27,1193.08
11603,4721,89,8,208.44,1667.52
11604,2925,114,3,61.9,185.7
